bandwidth_mbps,cpu_percent,gpu_percent,ram_percent,rtt_ms,jitter_ms,motion_score,change_score,onboard_latency,offboard_latency,best_route
0.03,96.25,8.0,64.63,2.73,0.52,0.0436,0.0044,0.0369,0.1331,0
0.03,96.25,8.0,64.63,2.73,0.52,0.0436,0.0044,0.0498,0.1333,0
0.03,96.25,8.0,64.63,2.73,0.52,0.0436,0.0044,0.0529,0.1334,0
0.03,96.25,8.0,64.63,2.73,0.52,0.0089,0.0044,0.0237,0.1301,0
0.03,96.25,8.0,64.63,2.73,0.52,0.0089,0.0044,0.027,0.1303,0
0.03,96.25,8.0,64.63,2.73,0.52,0.0089,0.0044,0.032,0.1305,0
0.03,96.25,8.0,64.63,2.73,0.52,0.0088,0.0044,0.0241,0.1458,0
0.03,96.25,8.0,64.63,2.73,0.52,0.0088,0.0044,0.0263,0.1461,0
0.03,96.25,8.0,64.63,2.73,0.52,0.0088,0.0044,0.0273,0.1462,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0487,0.0045,0.0508,0.1494,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0487,0.0045,0.0536,0.1497,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0487,0.0045,0.0548,0.15,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0087,0.0044,0.0298,0.169,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0087,0.0044,0.0392,0.1692,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0087,0.0044,0.041,0.1693,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0091,0.0045,0.0233,0.1386,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0091,0.0045,0.0245,0.1389,0
0.03,94.0,7.0,65.29,2.73,0.52,0.0091,0.0045,0.0307,0.1391,0
0.03,94.0,7.0,65.29,2.73,0.52,0.041,0.004,0.0371,0.1042,0
0.03,94.0,7.0,65.29,2.73,0.52,0.041,0.004,0.0385,0.1044,0
0.03,94.0,7.0,65.29,2.73,0.52,0.041,0.004,0.0439,0.1045,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0085,0.0042,0.0297,0.1123,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0085,0.0042,0.0338,0.1125,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0085,0.0042,0.0429,0.1127,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0094,0.0047,0.0611,0.1375,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0094,0.0047,0.0624,0.1377,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0094,0.0047,0.0658,0.1388,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0548,0.0041,0.0538,0.1302,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0548,0.0041,0.0598,0.1304,0
0.03,93.25,0.0,66.4,2.73,0.52,0.0548,0.0041,0.0679,0.1306,0
0.04,93.25,0.0,66.4,2.55,0.46,0.009,0.0045,0.0746,0.0819,0
0.04,93.25,0.0,66.4,2.55,0.46,0.009,0.0045,0.0798,0.0822,0
0.04,93.25,0.0,66.4,2.55,0.46,0.009,0.0045,0.0833,0.0823,1
0.04,98.5,14.0,70.41,2.55,0.46,0.0091,0.0046,0.0344,0.0978,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0091,0.0046,0.0399,0.098,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0091,0.0046,0.0445,0.0981,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0594,0.0043,0.0341,0.1353,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0594,0.0043,0.0383,0.1355,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0594,0.0043,0.0508,0.1356,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0089,0.0044,0.0258,0.2227,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0089,0.0044,0.0372,0.2249,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0089,0.0044,0.0384,0.2253,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0088,0.0044,0.0344,0.1739,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0088,0.0044,0.0358,0.1741,0
0.04,98.5,14.0,70.41,2.55,0.46,0.0088,0.0044,0.0437,0.1742,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0629,0.0045,0.0448,0.1677,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0629,0.0045,0.0582,0.1679,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0629,0.0045,0.0595,0.168,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0089,0.0045,0.0423,0.1233,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0089,0.0045,0.0492,0.1235,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0089,0.0045,0.0575,0.1236,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0093,0.0046,0.0558,0.1479,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0093,0.0046,0.0707,0.1481,0
0.04,99.25,9.0,70.79,2.55,0.46,0.0093,0.0046,0.0719,0.1482,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0542,0.0041,0.0433,0.2241,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0542,0.0041,0.0525,0.2244,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0542,0.0041,0.061,0.2245,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0088,0.0044,0.0288,0.2471,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0088,0.0044,0.0301,0.2473,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0088,0.0044,0.0312,0.2475,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0093,0.0047,0.0149,0.2029,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0093,0.0047,0.0162,0.2031,0
0.04,99.25,24.0,71.32,2.55,0.46,0.0093,0.0047,0.0174,0.2032,0
0.02,99.25,24.0,71.32,1.15,0.6,0.0662,0.0044,0.027,0.1969,0
0.02,99.25,24.0,71.32,1.15,0.6,0.0662,0.0044,0.0346,0.1972,0
0.02,99.25,24.0,71.32,1.15,0.6,0.0662,0.0044,0.0412,0.1975,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0086,0.0043,0.0235,0.1902,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0086,0.0043,0.0265,0.1904,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0086,0.0043,0.0505,0.1905,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0089,0.0044,0.0469,0.1565,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0089,0.0044,0.0515,0.1568,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0089,0.0044,0.0604,0.1569,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0509,0.0042,0.0623,0.1653,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0509,0.0042,0.0688,0.1655,0
0.02,98.25,33.0,71.72,1.15,0.6,0.0509,0.0042,0.0715,0.1656,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0086,0.0043,0.0333,0.3823,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0086,0.0043,0.0348,0.3826,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0086,0.0043,0.0383,0.3831,0
0.02,99.25,24.0,71.59,1.15,0.6,0.009,0.0045,0.0207,0.4163,0
0.02,99.25,24.0,71.59,1.15,0.6,0.009,0.0045,0.0252,0.4165,0
0.02,99.25,24.0,71.59,1.15,0.6,0.009,0.0045,0.0307,0.4166,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0708,0.0043,0.0227,0.3784,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0708,0.0043,0.0287,0.3786,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0708,0.0043,0.0298,0.3787,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0082,0.0041,0.0325,0.3099,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0082,0.0041,0.0339,0.3101,0
0.02,99.25,24.0,71.59,1.15,0.6,0.0082,0.0041,0.0415,0.3104,0
0.02,98.5,12.0,71.8,1.15,0.6,0.0078,0.0039,0.0271,0.2289,0
0.02,98.5,12.0,71.8,1.15,0.6,0.0078,0.0039,0.0295,0.2291,0
0.02,98.5,12.0,71.8,1.15,0.6,0.0078,0.0039,0.0409,0.2292,0
0.02,98.5,12.0,71.8,1.15,0.6,0.0686,0.0044,0.0437,0.1953,0
0.02,98.5,12.0,71.8,1.15,0.6,0.0686,0.0044,0.0478,0.1955,0
0.02,98.5,12.0,71.8,1.15,0.6,0.0686,0.0044,0.0516,0.1957,0
0.02,100.0,0.0,72.43,1.16,0.52,0.0087,0.0044,0.2052,0.1047,1
0.02,100.0,0.0,72.43,1.16,0.52,0.0087,0.0044,0.211,0.1049,1
0.02,100.0,0.0,72.43,1.16,0.52,0.0087,0.0044,0.213,0.105,1
0.02,100.0,0.0,72.43,1.16,0.52,0.0089,0.0044,0.038,0.1576,0
0.02,100.0,0.0,72.43,1.16,0.52,0.0089,0.0044,0.0442,0.1578,0
0.02,100.0,0.0,72.43,1.16,0.52,0.0089,0.0044,0.0482,0.1579,0
0.02,100.0,0.0,72.43,1.16,0.52,0.0699,0.0042,0.0176,0.2066,0
0.02,100.0,0.0,72.43,1.16,0.52,0.0699,0.0042,0.0189,0.2068,0
0.02,100.0,0.0,72.43,1.16,0.52,0.0699,0.0042,0.0199,0.2069,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0089,0.0045,0.0375,0.1622,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0089,0.0045,0.0388,0.1624,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0089,0.0045,0.0399,0.1625,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0087,0.0044,0.0467,0.1117,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0087,0.0044,0.0512,0.1119,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0087,0.0044,0.0546,0.1121,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0481,0.0045,0.0321,0.0988,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0481,0.0045,0.0352,0.0991,0
0.02,99.25,11.0,72.58,1.16,0.52,0.0481,0.0045,0.0548,0.0993,0
0.02,99.25,11.0,72.58,1.16,0.52,0.009,0.0045,0.027,0.1461,0
0.02,99.25,11.0,72.58,1.16,0.52,0.009,0.0045,0.0359,0.1463,0
0.02,99.25,11.0,72.58,1.16,0.52,0.009,0.0045,0.0393,0.1464,0
0.02,99.25,7.0,72.68,1.16,0.52,0.0082,0.0041,0.0413,0.1552,0
0.02,99.25,7.0,72.68,1.16,0.52,0.0082,0.0041,0.0505,0.1554,0
0.02,99.25,7.0,72.68,1.16,0.52,0.0082,0.0041,0.0591,0.1555,0
0.02,99.25,7.0,72.68,1.16,0.52,0.0501,0.0042,0.0621,0.1125,0
0.01,99.25,7.0,72.68,1.32,0.48,0.0501,0.0042,0.0671,0.1127,0
0.01,99.25,7.0,72.68,1.32,0.48,0.0501,0.0042,0.0818,0.114,0
0.01,99.25,7.0,72.68,1.32,0.48,0.0096,0.0048,0.0266,0.1446,0
0.01,99.25,7.0,72.68,1.32,0.48,0.0096,0.0048,0.0288,0.1448,0
0.01,99.25,7.0,72.68,1.32,0.48,0.0096,0.0048,0.0488,0.1451,0
0.01,99.25,7.0,72.68,1.32,0.48,0.0086,0.0043,0.0224,0.1236,0
0.01,99.25,7.0,72.68,1.32,0.48,0.0086,0.0043,0.0267,0.1238,0
0.01,99.25,7.0,72.68,1.32,0.48,0.0086,0.0043,0.0436,0.1242,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0669,0.0043,0.0222,0.1306,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0669,0.0043,0.0247,0.1308,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0669,0.0043,0.029,0.131,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0086,0.0043,0.0537,0.1479,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0086,0.0043,0.0733,0.1482,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0086,0.0043,0.0753,0.1483,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0088,0.0044,0.0449,0.1576,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0088,0.0044,0.0481,0.1578,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0088,0.0044,0.0535,0.1579,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0572,0.0037,0.0375,0.1463,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0572,0.0037,0.0462,0.1466,0
0.01,99.25,4.0,72.98,1.32,0.48,0.0572,0.0037,0.054,0.1468,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0078,0.0039,0.0231,0.1441,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0078,0.0039,0.0243,0.1445,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0078,0.0039,0.0331,0.1446,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0087,0.0044,0.0234,0.1816,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0087,0.0044,0.0247,0.1818,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0087,0.0044,0.0259,0.1822,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0524,0.0045,0.0266,0.1722,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0524,0.0045,0.0401,0.1724,0
0.01,99.25,15.0,73.26,1.32,0.48,0.0524,0.0045,0.0527,0.1726,0
0.01,99.25,5.0,73.69,1.32,0.48,0.0085,0.0042,0.0316,0.1765,0
0.01,99.25,5.0,73.69,1.32,0.48,0.0085,0.0042,0.0357,0.1769,0
0.01,99.25,5.0,73.69,1.32,0.48,0.0085,0.0042,0.0392,0.1771,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0083,0.0042,0.0343,0.1839,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0083,0.0042,0.0455,0.1842,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0083,0.0042,0.0471,0.1843,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0471,0.0043,0.0464,0.175,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0471,0.0043,0.0519,0.1752,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0471,0.0043,0.057,0.1754,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0096,0.0048,0.0313,0.1398,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0096,0.0048,0.0485,0.14,0
0.03,99.25,5.0,73.69,1.52,0.46,0.0096,0.0048,0.0597,0.1401,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0094,0.0047,0.0274,0.1489,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0094,0.0047,0.0388,0.1492,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0094,0.0047,0.0398,0.1493,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0539,0.0045,0.0517,0.1865,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0539,0.0045,0.057,0.1867,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0539,0.0045,0.0652,0.1868,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0079,0.004,0.0358,0.1901,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0079,0.004,0.0379,0.1903,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0079,0.004,0.0451,0.1905,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0094,0.0047,0.024,0.1573,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0094,0.0047,0.0253,0.1576,0
0.03,99.25,0.0,74.32,1.52,0.46,0.0094,0.0047,0.0334,0.1577,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0487,0.0048,0.0181,0.2349,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0487,0.0048,0.0308,0.2351,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0487,0.0048,0.035,0.2352,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0085,0.0042,0.0361,0.1895,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0085,0.0042,0.0399,0.1897,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0085,0.0042,0.0427,0.1898,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0083,0.0041,0.0181,0.1597,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0083,0.0041,0.025,0.16,0
0.03,100.0,14.0,74.67,1.52,0.46,0.0083,0.0041,0.0263,0.1602,0
0.03,97.75,0.0,74.77,1.52,0.46,0.0779,0.0042,0.0487,0.159,0
0.02,97.75,0.0,74.77,1.93,0.45,0.0779,0.0042,0.0734,0.1592,0
0.02,97.75,0.0,74.77,1.93,0.45,0.0779,0.0042,0.0747,0.1593,0
0.02,97.75,0.0,74.77,1.93,0.45,0.0091,0.0045,0.0386,0.1789,0
0.02,97.75,0.0,74.77,1.93,0.45,0.0091,0.0045,0.0451,0.1791,0
0.02,97.75,0.0,74.77,1.93,0.45,0.0091,0.0045,0.0537,0.1792,0
0.02,97.75,0.0,74.77,1.93,0.45,0.0092,0.0046,0.0186,0.1448,0
0.02,97.75,0.0,74.77,1.93,0.45,0.0092,0.0046,0.0372,0.145,0
0.02,97.75,0.0,74.77,1.93,0.45,0.0092,0.0046,0.0409,0.1452,0
0.02,97.75,0.0,74.77,1.93,0.45,0.056,0.0044,0.0304,0.1288,0
0.02,97.75,0.0,74.77,1.93,0.45,0.056,0.0044,0.0381,0.1291,0
0.02,97.75,0.0,74.77,1.93,0.45,0.056,0.0044,0.0436,0.1293,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0081,0.004,0.0258,0.1461,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0081,0.004,0.0325,0.1464,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0081,0.004,0.0372,0.1467,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0097,0.0048,0.0494,0.132,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0097,0.0048,0.0614,0.1324,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0097,0.0048,0.0628,0.1325,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0572,0.005,0.0256,0.1372,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0572,0.005,0.0292,0.1375,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0572,0.005,0.0464,0.1378,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0097,0.0048,0.0184,0.1911,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0097,0.0048,0.0198,0.1913,0
0.02,100.0,0.0,74.97,1.93,0.45,0.0097,0.0048,0.0231,0.1914,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0089,0.0044,0.0162,0.1828,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0089,0.0044,0.0177,0.183,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0089,0.0044,0.0189,0.1831,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0704,0.0043,0.0271,0.1448,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0704,0.0043,0.0346,0.1451,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0704,0.0043,0.0433,0.2096,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0084,0.0042,0.0228,0.2575,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0084,0.0042,0.0269,0.2577,0
0.02,99.25,0.0,75.18,1.93,0.45,0.0084,0.0042,0.0304,0.2579,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0083,0.0042,0.0182,0.1873,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0083,0.0042,0.0195,0.1875,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0083,0.0042,0.0216,0.1876,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0629,0.0041,0.0248,0.1922,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0629,0.0041,0.0291,0.1924,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0629,0.0041,0.0302,0.1926,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0088,0.0044,0.0242,0.2593,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0088,0.0044,0.029,0.2596,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0088,0.0044,0.0301,0.2598,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0086,0.0043,0.0212,0.5423,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0086,0.0043,0.0311,0.5425,0
0.03,99.25,25.0,75.91,1.22,0.51,0.0086,0.0043,0.0323,0.5427,0
0.03,97.75,0.0,76.01,1.22,0.51,0.0534,0.0049,0.0303,0.4905,0
0.03,97.75,0.0,76.01,1.22,0.51,0.0534,0.0049,0.0367,0.4907,0
0.03,97.75,0.0,76.01,1.22,0.51,0.0534,0.0049,0.0413,0.4909,0
0.03,97.75,0.0,76.01,1.22,0.51,0.009,0.0045,0.0269,0.4578,0
0.03,97.75,0.0,76.01,1.22,0.51,0.009,0.0045,0.0443,0.4581,0
0.03,97.75,0.0,76.01,1.22,0.51,0.009,0.0045,0.0454,0.4583,0
0.03,97.75,0.0,76.01,1.22,0.51,0.0086,0.0043,0.0208,0.4646,0
0.03,97.75,0.0,76.01,1.22,0.51,0.0086,0.0043,0.0223,0.4648,0
0.03,97.75,0.0,76.01,1.22,0.51,0.0086,0.0043,0.0234,0.465,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0567,0.0041,0.025,0.4751,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0567,0.0041,0.0264,0.4753,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0567,0.0041,0.0276,0.4755,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0083,0.0041,0.0246,0.44,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0083,0.0041,0.0259,0.4404,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0083,0.0041,0.0269,0.4411,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0085,0.0043,0.0245,0.3365,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0085,0.0043,0.0293,0.3367,0
0.03,98.5,0.0,76.26,1.22,0.51,0.0085,0.0043,0.0422,0.3372,0
0.02,98.5,0.0,76.26,1.22,0.47,0.047,0.0038,0.033,0.2901,0
0.02,98.5,0.0,76.26,1.22,0.47,0.047,0.0038,0.0476,0.2904,0
0.02,98.5,0.0,76.26,1.22,0.47,0.047,0.0038,0.0513,0.2906,0
0.02,100.0,0.0,76.59,1.22,0.47,0.0086,0.0043,0.0218,0.3088,0
0.02,100.0,0.0,76.59,1.22,0.47,0.0086,0.0043,0.0315,0.309,0
0.02,100.0,0.0,76.59,1.22,0.47,0.0086,0.0043,0.0356,0.3091,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0082,0.0041,0.1734,0.3872,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0082,0.0041,0.1748,0.3874,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0082,0.0041,0.1766,0.3876,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0629,0.0044,0.0943,0.2833,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0629,0.0044,0.0955,0.2836,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0629,0.0044,0.097,0.2838,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0088,0.0044,0.0214,0.2871,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0088,0.0044,0.0252,0.2874,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0088,0.0044,0.0264,0.2905,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0092,0.0046,0.0223,0.383,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0092,0.0046,0.0259,0.3833,0
0.02,100.0,0.0,77.14,1.22,0.47,0.0092,0.0046,0.0329,0.3834,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0459,0.0045,0.0264,0.3053,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0459,0.0045,0.0278,0.3057,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0459,0.0045,0.0512,0.3059,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0089,0.0044,0.0303,0.5144,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0089,0.0044,0.0317,0.5146,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0089,0.0044,0.0329,0.5148,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0088,0.0044,0.0498,0.3114,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0088,0.0044,0.0538,0.3118,0
0.02,100.0,0.0,77.9,1.22,0.47,0.0088,0.0044,0.0565,0.3121,0
0.02,100.0,0.0,77.9,2.75,0.61,0.0534,0.004,0.0256,0.2316,0
0.02,100.0,0.0,77.9,2.75,0.61,0.0534,0.004,0.0353,0.2318,0
0.02,100.0,0.0,77.9,2.75,0.61,0.0534,0.004,0.0365,0.232,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0089,0.0044,0.0353,0.2397,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0089,0.0044,0.0391,0.24,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0089,0.0044,0.0403,0.2403,0
0.02,98.5,26.0,77.98,2.75,0.61,0.009,0.0045,0.025,0.2623,0
0.02,98.5,26.0,77.98,2.75,0.61,0.009,0.0045,0.0331,0.2625,0
0.02,98.5,26.0,77.98,2.75,0.61,0.009,0.0045,0.036,0.2626,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0593,0.0041,0.0282,0.2722,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0593,0.0041,0.0429,0.2724,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0593,0.0041,0.053,0.2726,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0078,0.0039,0.0275,0.1565,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0078,0.0039,0.0472,0.157,0
0.02,98.5,26.0,77.98,2.75,0.61,0.0078,0.0039,0.0507,0.1572,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0091,0.0045,0.0335,0.1503,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0091,0.0045,0.0347,0.1505,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0091,0.0045,0.0407,0.1507,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0515,0.0045,0.0248,0.1877,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0515,0.0045,0.0267,0.1878,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0515,0.0045,0.0362,0.188,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0078,0.0039,0.02,0.1628,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0078,0.0039,0.0217,0.163,0
0.02,98.5,16.0,78.15,2.75,0.61,0.0078,0.0039,0.0231,0.1631,0
0.02,100.0,0.0,78.36,2.75,0.61,0.0082,0.0041,0.0291,0.1354,0
0.02,100.0,0.0,78.36,2.75,0.61,0.0082,0.0041,0.0349,0.1356,0
0.02,100.0,0.0,78.36,2.75,0.61,0.0082,0.0041,0.039,0.1358,0
0.02,100.0,0.0,78.36,2.75,0.61,0.0556,0.0044,0.0652,0.1235,0
0.02,100.0,0.0,78.36,2.75,0.61,0.0556,0.0044,0.0703,0.1249,0
0.02,100.0,0.0,78.36,2.75,0.61,0.0556,0.0044,0.0753,0.1251,0
0.02,100.0,0.0,78.36,4.64,0.74,0.0077,0.0039,0.0381,0.1198,0
0.02,100.0,0.0,78.36,4.64,0.74,0.0077,0.0039,0.0406,0.12,0
0.02,100.0,0.0,78.36,4.64,0.74,0.0077,0.0039,0.0517,0.1201,0
0.02,100.0,0.0,78.36,4.64,0.74,0.0087,0.0044,0.0317,0.0965,0
